Video ID,User ID,Comment,Comment_Length,Word_Count,VADER_Score,VADER_Sentiment,TextBlob_Score,TextBlob_Sentiment,Sentiment,Confidence
DW,UCGTWt4IvVEh7ah2YJkR1uxQ,Now you guys now how it feels to us when you blatantly ignore the genocide of the Palestinians whilst acknowledging the Israeli “hostages”,138,23,Negative,-0.3612,Negative,-0.5,NEGATIVE,0.8484588861465454
DW,UC1SVhAdYgLylTXRGC8rSGKQ,Please.  Just forget about it.  He wont be doing it again.,58,11,Positive,0.1027,Neutral,0.0,NEGATIVE,0.6712814569473267
DW,UC0V5zX1RkgmgRNTYprKmdww,"<a href=""https://www.youtube.com/watch?v=48gTx8MpRmI&amp;t=53"">0:53</a> Drapeau du Québec dans le coin supérieur droit.",119,10,Neutral,0.0,Neutral,0.0,NEUTRAL,0.7182424068450928
DW,UCazF62_ZI-x0PWr-gxBpcEg,Of course he did it as a fascist salute,39,9,Negative,-0.5574,Neutral,0.0,NEGATIVE,0.578254222869873
DW,UCmSi3N8CGd0fuelx-fRSxzQ,Thats because he wants to be Trump&#39;s very own Martin Boorman.,65,11,Neutral,0.0,Positive,0.49,NEUTRAL,0.5926105976104736
DW,UCG39JpWTVkNpmzRdEFNok7Q,tf is going  with this world,28,6,Neutral,0.0,Neutral,0.0,NEGATIVE,0.7859393358230591
DW,UCIcPJuqxue_EQTkd5OeGQ8w,"Actually, this guy can be a smart business man (asking money from the state, as trump denounced some time ago), but he is for sure politically and culturally deeply ignorant. And without any sense of ethics. Simply a kind of gangster with no spine",247,44,Negative,-0.2708,Positive,0.21904761904761905,NEGATIVE,0.9122768044471741
DW,UC6HxF6s4TLEdTgnDYlDwKrA,It’s impossible to imagine the stupidity of the American left and the anchors that are prepared to even entertain this nonsense,127,21,Negative,-0.4263,Negative,-0.31666666666666665,NEGATIVE,0.9497414231300354
DW,UCzxjA5N8Ax0d4bIWjtiWiGg,"soon to be followed by uniformed miltia, graffiti and other markings and an exposition on &quot;entartete Kunst&quot; The real face of F...ism is manifesting itself",164,25,Neutral,0.0,Positive,0.037500000000000006,NEUTRAL,0.692518413066864
DW,UC0V5zX1RkgmgRNTYprKmdww,"<a href=""https://www.youtube.com/watch?v=48gTx8MpRmI&amp;t=31"">0:31</a> Aaaaaahhhh!",83,3,Neutral,0.0,Neutral,0.0,NEUTRAL,0.501436173915863
DW,UCChFutJm4lLLCKtic7t3nIw,"How could someone with Elon&#39;s education possibly know about this gesture? It is so obscure, nobody has ever seen a thing like this. On a serious note: DW please stop the gaslighting",185,32,Positive,0.3182,Negative,-0.16666666666666666,NEGATIVE,0.7573320865631104
DW,UCuD_lbhdspPN6vbkMuqHmtQ,Came to see what the German friends think and if they can decipher it but they are confused too,95,19,Negative,-0.2263,Negative,-0.2,NEGATIVE,0.685167670249939
DW,UCD2l8H9zgQK7JQALIZV9ijA,You have to understand that this person does not give 100 billion dollar to a campaign which in the past he disagreed …..  until and unless he has something he is been up to for long time …Mr Donald will be there for one or two  years :). ……..  by the way this nature directly reflects his father behaviour which he inherited and typically childhood bullying which he experienced,379,69,Negative,-0.7351,Positive,0.15555555555555559,NEGATIVE,0.7797592878341675
DW,UC_M64EirfLtus17QiU_mezQ,"Nope.  Stop embarrassing yourself.  Musk was gesturing that his heart goes out to us.  Musk fully supports Israel, while Biden&#39;s party is either weak, ambiguous, or outright anti-Semitic.",191,28,Positive,0.6873,Negative,-0.375,NEGATIVE,0.7376366257667542
DW,UCzxjA5N8Ax0d4bIWjtiWiGg,Complete and Utter Ignorance and Neglect of history!!! what do the j..ws in the orbits of this individual and trump say about this/ why do we have h......caust memorials.............,182,29,Negative,-0.7488,Positive,0.03333333333333333,NEGATIVE,0.8481365442276001
DW,UC6KY8__594IomwY7pFtyU8A,Bellamy salute?,15,2,Neutral,0.0,Neutral,0.0,NEUTRAL,0.8694989085197449
DW,UCb7EdPPW0B5P9lhyNwBr1CQ,"He did that, so what?",21,5,Neutral,0.0,Neutral,0.0,NEUTRAL,0.6240388751029968
DW,UCEVUQUemTEAvAEeARcrlv_A,"Channels like this and people like this using their Marxist tactics are exactly who made Donald Trump run for President in the first place. America and the world are waking up to this. Its so clear to see the absolute nonsense youre trying to spread, preying on impressionable people.",284,49,Positive,0.7065,Positive,0.2,NEGATIVE,0.9317617416381836
DW,UCC2Z-bKWtTPCgqaz-zH5Yrg,"Once maybe benefit of the doubt, which I am not willing to give after watching three or four re-runs, twice is very clear, all we&#39;re missing is the &quot;provenance&quot; as they say in the billionaire art gallery auctions, those sources which have enriched Musk&#39;s &quot;cultural&quot; life so that he could make the proper gesture, telling us where Trump is going.  Amazingly, the Anti-defamation League explained it away, benefit of doubt.  AOC slammed that organization&#39;s response, and rightly so.  Add this to Trumps pardon on the coup troops from Jan. 6, 2021, and &quot;we&#39;re on our (their) way&quot;, Weimar here we come.",644,101,Positive,0.6115,Positive,0.11511904761904763,NEUTRAL,0.4831554591655731
DW,UCWhngln7YWTqiiaX-8rYpug,It was,6,2,Neutral,0.0,Neutral,0.0,NEUTRAL,0.6340177059173584
DW,UCdakC6TlHm_97UxvlKISsyA,THAT  ...TOO MUCH  MONEY  TALKING ...HE   CANT  SEE  STRAIGHT ...BLYND MY MONEY,79,12,Negative,-0.1695,Positive,0.2,NEGATIVE,0.7141461372375488
DW,UCMQzXwiXPEWKTUJT17UdGbA,Heart to Mars (Matter of Context),33,6,Neutral,0.0,Neutral,0.0,NEUTRAL,0.8650855422019958
DW,UC77z_3-b9-9F1V8lvo6cwAw,Troll,5,1,Neutral,0.0,Neutral,0.0,NEGATIVE,0.5851486921310425
DW,UCKJvYbqqHEc01DuS0JdzIEQ,Elon could clear this all up... but he chooses not to.,54,11,Positive,0.2023,Positive,0.09999999999999999,NEUTRAL,0.6429868340492249
DW,UCCdLM68RH8c90KgLhruOOvQ,"Was it a sieg heil?<br><br>DW NEWS, we asked Elon, and he said no....<br><br>TOP CLASS JOURNALISM AS ALWAYS 👏 <br><br>Are the CEOs at DW billionaires???",152,24,Neutral,0.0,Neutral,0.0,NEUTRAL,0.628416895866394
DW,UC94nldG9pbERcWZ3gsBmzqA,"The way he said &quot;umph!&quot; and threw it out was not saying, &quot;my heart goes out to you.&quot; That was aggressive, and he knew exactly what he was doing. BTW, it&#39;s not the first time conservatives used the salute, I think Laura Ingraham did it a few years ago at a convention. They love playing footsie with far-right white supremacists. And Elon has a history of sharing racist memes. Even Inspector Gadget could nail this one in under five minutes.",465,80,Positive,0.3595,Positive,0.16,NEGATIVE,0.5830995440483093
DW,UCXtRvhwX8tREypalEJKlVuw,Maybe not talk over Elon speaking and you will understand that the media is making this whole thing up.,103,19,Neutral,0.0,Positive,0.2,NEGATIVE,0.6460738778114319
DW,UCN5-QFhFnD-2zxlQfcW2qYA,"I guess when you are a hammer, everything is a nail.  SMH",57,12,Negative,-0.4648,Neutral,0.0,NEGATIVE,0.5945425629615784
DW,UCLmKcTvHkR1LaRHYp09XF7A,WOW...BEWARE..,14,1,Neutral,0.0,Neutral,0.0,NEUTRAL,0.45940518379211426
DW,UC3XGg-BgS-b-UW3ix7gEAUQ,"The only explanation is that Trump plans to declare himself the Augustus. Elon is the 1st advocator, Israel is on board.",120,21,Neutral,0.0,Neutral,0.0,NEUTRAL,0.7403136491775513
DW,UCyQdiGR_CLKa0mLl2qQYGgA,😂😂😂😂,4,1,Neutral,0.0,Neutral,0.0,NEUTRAL,0.47105950117111206
DW,UC99XrM4IV5Ki1m1m43tQEUg,"You know that it is not in the conext of Nazism, but in his statement of giving his heart to the US. Stop being so disingenuous.",128,26,Positive,0.0772,Neutral,0.0,NEGATIVE,0.7254095673561096
DW,UCTNN0J6abzltLXWE5o10SQg,Good God can you not find something real to report on. really German news debating a gratuitous wave. Come to think of it I guess the world is better already ☯️,160,31,Positive,0.7845,Positive,0.18,POSITIVE,0.5044123530387878
DW,UCTMKwXG5TOjC9Z3ZFDiPgOg,"<a href=""https://www.youtube.com/watch?v=48gTx8MpRmI&amp;t=14"">0:14</a> This isn&#39;t what you might assume; it&#39;s an ancient Roman salute. Their intention is to shift us from a Republic to an Empire, much like the ancient Romans. Yes, a dictatorship. This is what the people have unknowingly chosen.",304,41,Positive,0.6369,Positive,0.2,NEGATIVE,0.6419198513031006
DW,UC73yiVnqGAevndHP-V8snfw,Elon is cringe now,18,4,Neutral,0.0,Neutral,0.0,NEGATIVE,0.7434515953063965
DW,UCt2v39cudcDjq4VvkN17l1w,Perfect picture of the Republican party!,40,6,Positive,0.7712,Positive,1.0,POSITIVE,0.7468146681785583
DW,UCSwcGLHvGL36SaBT1vvO-Qw,"It is obvious that he is super excited and has adrenaline at its maximum, raising his arm like this is not an exclusive gesture of a certain ideology, the context must be evaluated. As other comments here say: This is an &quot;energy projection&quot;; It is a &quot;stereotypical&quot; or &quot;consensus&quot; movement usually with the dominant arm, unconsciously done towards the upper part of the horizon in front, or sideways in the manner of &quot;Orion launching his arrow&quot; or as if throwing an object (throwing bullet in gymnastics); drawing a lateral hyperbola even directing it to the persons araound that are given positive reinforcement in the midst of excitement (paradoxically, is sometimes done to &quot;humiliate&quot; the opponents; but more in a theatrical and funny way and not obnoxiously, goes with a flaunting smile, in a way of &quot;soft bully&quot; like triple A wreslers) and it is totally spontaneous (but it is not &quot;reflexive&quot; either, that is, it does not qualify as a &quot;lapse&quot;). It happens, for example, in athletes after &quot;scoring&quot;, someone who wins a prize, a pretty girl agrees to go out with you, or you get a promotion at work. Relax!",1200,191,Positive,0.9921,Positive,0.20546198593073592,NEUTRAL,0.4899279475212097
DW,UCTEso3KM-yD326P8WRaXVZA,If it evoked emotional reaction....it was exactly what people saw. If he meant to 🙄 give me a BREAK,99,19,Positive,0.1531,Positive,0.125,NEGATIVE,0.5779505372047424
DW,UC9iBqIjS9R51FRaP8MjoJ9A,"When a person shows you who they are, believe them!!!",53,10,Neutral,0.0,Neutral,0.0,POSITIVE,0.5841752886772156
DW,UCqsLR12MZnYBez0zymFJ2Ew,He supports Afd. That&#39;s salute should not be a shocker,58,10,Positive,0.4486,Neutral,0.0,NEUTRAL,0.5212743878364563
DW,UCxIYF5jf0wRONwKAOmjJp9w,there is no controversy. you the media are too chikenshit to call things as they are.,85,16,Negative,-0.296,Neutral,0.0,NEGATIVE,0.5653894543647766
DW,UC1glCqCquUELF_z1VIHEHlw,"It&#39;s not just musk who knows. Far- right magas, who saw it, got the message.",80,15,Neutral,0.0,Positive,0.19285714285714284,NEUTRAL,0.6154861450195312
DW,UCNNd54qHMq1SCbI2-5-jE8Q,This is the Government of Oligarchs simple as that.,51,9,Neutral,0.0,Neutral,0.0,NEGATIVE,0.5954246520996094
DW,UC8WubEfM9hNoI9Mnu-UKsEA,He&#39;s Dr. Strangelove come to life. 😂😂😂,42,7,Neutral,0.0,Neutral,0.0,NEUTRAL,0.5189610719680786
DW,UCNH3a5KHT8RLMN4OjcwiuRg,"Even if he sang the Horst Wessellied with it, they would say it didn&#39;t sound fully correct.<br>Simply face the truth!",121,20,Positive,0.3802,Positive,0.5,NEGATIVE,0.5972042083740234
DW,UCAStcC_utfJNno_W-A_-Thw,Entry ban for Musk into the EU! Now!,36,8,Negative,-0.6351,Neutral,0.0,NEUTRAL,0.5850874185562134
DW,UCaulZvwALFfAZhK7WddLnEQ,"In 1,000 years, I wonder if people will still react emotionally to seeing anything that looks like a straight arm salute.",121,21,Positive,0.5267,Positive,0.1,NEUTRAL,0.5854869484901428
DW,UCzGepbgaJ3fscgvtZO34BmQ,Wir kommen wieder,17,3,Neutral,0.0,Neutral,0.0,NEUTRAL,0.7687375545501709
DW,UCed5nXioYvoAy9ZNzZnH-4g,"It&#39;s not the letter X, it&#39;s swastika. So, SpaceX is actually a Space Swastika, Twitter X is just a swastika.",116,20,Neutral,0.0,Neutral,0.0,NEGATIVE,0.588426411151886
DW,UCj3tM1kjNB-GrqsW2tJ8F0A,"Now AfD is finished, because they declared to 100% take sides with Elon Musk.",77,14,Neutral,0.0,Neutral,0.0,NEGATIVE,0.6998071670532227
DW,UCFR2SesiOz76OXyBJjxfVvQ,&quot;Hand gesture&quot;....bruh.,33,2,Neutral,0.0,Neutral,0.0,NEUTRAL,0.7981457710266113
DW,UCEG0-_oVkf_eGFaExky9h6Q,Now everyone in the world has to get certified by Europe on how to salute and how not to. BS.,93,20,Neutral,0.0,Neutral,0.0,NEGATIVE,0.5703510642051697
DW,UC-6NNPtPIagJgaTF9HIhekg,"From Spain, I want to say that both Trump and Musk have all of my support on their new phase of the History.<br><br>I&#39;m sure they&#39;ll change the world for the better.<br><br>In fact, most part of population in Spain, supports both Trump and Musk as well!<br><br>So people, don&#39;t get fooled by what you might have watched or heard on the media.<br><br>Spain isn&#39;t Pedro SATANchez and Pedro SATANchez isn&#39;t Spain either! 😊",439,70,Positive,0.6988,Positive,0.4204545454545454,POSITIVE,0.8805155158042908
DW,UCw3SlSMd1y8w1P4ZPdBqk7w,So what if he did?<br>We can&#39;t wave a certain way now??,59,11,Positive,0.3899,Positive,0.21428571428571427,NEUTRAL,0.7340119481086731
DW,UCBETdSiZE7IZOnU-OmKKOVw,"DW News, it is what it is. No consideration required. <br>Within six months, the US will start unravelling. I’m happy that I live in Europe.",140,25,Positive,0.3612,Positive,0.4681818181818182,POSITIVE,0.7721101641654968
DW,UCF2hMnWQx5RctD-jdtlA0DQ,"I genuinely think that it was an unfortunate gesture. I don&#39;t think Elon is much of a spotlight type of guy, his communication is not great... I don&#39;t think that was meant to mean that. But of course the media will run with it 😅",236,45,Negative,-0.25,Negative,-0.12250000000000001,NEGATIVE,0.8284698724746704
DW,UCLG2VKCB0wSTBUkNAtOdcNA,People are so triggered. It&#39;s so dumb how the media tries to make a big deal over a non issue.,98,20,Negative,-0.6418,Negative,-0.15833333333333333,NEGATIVE,0.9549599885940552
DW,UCxySSfJcIUno-XX785JbOTQ,"No, pero qué puede llegar a decir la DW??",41,9,Negative,-0.3736,Neutral,0.0,NEUTRAL,0.8492480516433716
DW,UCm0AF3McorO6qMsfRZb3lwg,Vote AFD,8,2,Neutral,0.0,Neutral,0.0,NEUTRAL,0.7841202020645142
DW,UC40HaqzlJSxuThqIcdzi4Eg,I love ELON♥️,13,3,Positive,0.6369,Positive,0.5,POSITIVE,0.9845616221427917
DW,UC3xo6BklrNSljCeb05isc9A,Heil Elonia,11,2,Neutral,0.0,Neutral,0.0,NEUTRAL,0.6557560563087463
DW,UCV4i-GLsa6R69FglQKkGNMg,Right back to the don&#39;t believe your lying eyes stage from maga,67,12,Negative,-0.5267,Positive,0.14285714285714285,NEGATIVE,0.8459414839744568
DW,UC9nutQDbDYpu59V8YDIUuwA,Lol let&#39;s not pretend Germany doesn&#39;t actively support fascism like in Israel,85,12,Positive,0.8623,Positive,0.33333333333333337,NEGATIVE,0.7682629823684692
DW,UCEaXJ0dtjBDq4caJlYdtmFw,Here we go again,16,4,Neutral,0.0,Neutral,0.0,NEGATIVE,0.610112190246582
DW,UC7OvtZwagUrw4bHNlbZ8S0g,A freudian slip perhaps,23,4,Neutral,0.0,Neutral,0.0,NEUTRAL,0.7113468050956726
DW,UCZtLYmtDFXjmU58M_L86-aA,😢😢😢😢😢😢😢😢😢😢😢,11,1,Neutral,0.0,Neutral,0.0,NEGATIVE,0.946419894695282
DW,UCxrbQ3NKu2l4wDC8Udue8zA,Everyone knows what that salute means. It doesn&#39;t matter what you say when you&#39;re doing it.,99,16,Neutral,0.0258,Neutral,0.0,NEUTRAL,0.517066478729248
DW,UC6WZA1FmOwv-1h6CPY1SFnw,We now know why 1933 in Germany happened,40,8,Neutral,0.0,Neutral,0.0,NEGATIVE,0.6597294807434082
DW,UCkF8QxQQKQ7Bt2DjOGSQtjw,😂,1,1,Neutral,0.0,Neutral,0.0,NEUTRAL,0.4771462082862854
DW,UC112AE_OeHmhlI-iYjqMWmQ,Mathew’s commentary punked out,30,4,Neutral,0.0,Neutral,0.0,NEGATIVE,0.7604923248291016
DW,UCMfpIrj8GdoTkeWq8LjYhFA,"I think that doesn&#39;t matter after getting their way always, the purpose of this besides inform us is just to piss us off as consecuenses wont ever be.",154,28,Negative,-0.3818,Neutral,0.0,NEGATIVE,0.7529716491699219
DW,UCyq1m_IOpI2OnBzHtzRNQ9g,ofc it was... he&#39;s just testing the waters. What a clown,60,11,Neutral,0.0,Neutral,0.0,NEGATIVE,0.8661500811576843
DW,UCqUvR5eVx_rRTJtfR3Quekg,"If Höcke did this, would we this unsure?",40,8,Negative,-0.3071,Neutral,0.0,NEUTRAL,0.776652991771698
DW,UC8roPP4KBo_wdzEpVKDimoA,Afd is proud of musk,20,5,Positive,0.4767,Positive,0.8,POSITIVE,0.8394161462783813
DW,UCSciHGD7BRsPZGsoSE0E3VA,A real Musk.,12,3,Neutral,0.0,Positive,0.2,NEUTRAL,0.6439681053161621
DW,UCCQp9nOm_w2gurohzk5TP2Q,"THAT&#39;S A ROMAN SALUTE, OVER 2,000 YEARS OLD !!!",51,9,Neutral,0.0,Positive,0.1953125,NEUTRAL,0.5906012058258057
DW,UCSKyk0bPbNNGUcdtR2HXMBg,New meme unlocked.😂,19,3,Neutral,0.0,Positive,0.13636363636363635,POSITIVE,0.7780460715293884
DW,UC-Fp5t4tGcwwC2KxD5MmA2w,Alot of countries uses Raman salut when installing a new president. An example: &quot;Newly inaugurated Paraguay president&quot;.,129,17,Neutral,0.0,Positive,0.13636363636363635,NEUTRAL,0.8069960474967957
DW,UCrxt0on0oceUcuM2HBuzv0A,&quot;Tesla sets you free&quot; Musk continued.,47,6,Neutral,0.0,Neutral,0.0,POSITIVE,0.5867164731025696
DW,UCo98nETqFSe1VPTx94uXYSQ,No need to debate…and why trump is far right…musk involves in German politics and election,90,15,Negative,-0.296,Positive,0.05,NEUTRAL,0.5445265769958496
DW,UCdG6BzA7c4vJaAW1uEcs70w,America the laughing stock.,27,4,Positive,0.4939,Neutral,0.0,NEGATIVE,0.8001811504364014
DW,UCxaPndHcIl6Rbzy6B0ssd6w,"Geniuses are often balancing on the processing overloads and therefore risking to collapse more than average people. So what would happen, if the richest man in the world would become mentally sick? Nobody is protected from becoming mentally sick. This concept must be explained to Elon Musk before he possibly would become sick, that he could prepare solutions if such things would happen to him, because if he would truly become that sick as fascists, then to explain to him such concepts would be too late. And by the way, i believe that such gesture was a super-active-content from subconsciousness which slipped-out during the moment of Elon&#39;s excitement and decreased self-monitoring and self-control. However, this does not mean that he is a fascist or agrees to such ideology, it only means that in subconsciousness fascism is among of the most super active contents, which as steam slips out from conscious blockade when we lose self-control.",955,155,Negative,-0.5759,Negative,-0.09004464285714285,NEUTRAL,0.4671810567378998
DW,UC1eN7NbozVJyC7GF6qGjL7Q,He is. Apartheid&#39;s son. He supports AfD.,44,7,Positive,0.3612,Neutral,0.0,NEGATIVE,0.7708964943885803
DW,UCfMNP3ef56YL-9Kv8yaT6_Q,I thought Germany has a reputation for being blunt and calling it like it is?  Do better DW News!,97,19,Positive,0.69,Positive,0.625,NEGATIVE,0.5933020114898682
DW,UCqaB3Hb4DtDE5ucrL5jdfog,Roman Salute !,14,3,Neutral,0.0,Neutral,0.0,POSITIVE,0.8442726731300354
DW,UCvrFUqi3gXCDHhwRBqsQXSw,Rulers of the world,19,4,Neutral,0.0,Neutral,0.0,NEUTRAL,0.7802658677101135
DW,UCCR6rxSWJ-hT5Qp4OaFP0tg,Leftist histeria at it again...,31,5,Neutral,0.0,Negative,-0.05,NEGATIVE,0.7449556589126587
DW,UCB21SHNbtL5vI0Rw42mOWCQ,Too much white powder does that to a person.,44,9,Neutral,0.0,Neutral,0.0,NEGATIVE,0.871903657913208
DW,UCJTEGIgN3_hFJipVSHn2AJA,The cowardice of the news media is positively nauseating.,57,9,Positive,0.5267,Positive,0.22727272727272727,NEGATIVE,0.974332332611084
DW,UCu_OIPbkzB-1ljUB_oUamog,The facial expression on the first one is wild.,47,9,Neutral,0.0,Positive,0.11666666666666665,NEUTRAL,0.5037887692451477
DW,UCdG6BzA7c4vJaAW1uEcs70w,Absolutely NO debate! Americans voted these things in.,54,8,Negative,-0.5451,Negative,-0.125,NEGATIVE,0.6874313354492188
DW,UCa7HvQel8VYThuYoHajYs9A,Was it balls. The left looking for a story that’s not there,59,12,Neutral,0.0,Neutral,0.0,NEUTRAL,0.505244255065918
DW,UCKW-14KXYsm3u8EdSlBpqAg,Hand gesture 😂 so tired of the media,36,8,Neutral,0.0018,Negative,-0.4,NEGATIVE,0.6847789883613586
DW,UCE8PixTJiejr6vLcwlzp4Tw,Or maybe he was pressing his heart and waving,45,9,Neutral,0.0,Neutral,0.0,NEUTRAL,0.8499690294265747
DW,UCSoOGO-tzd11KHSjHdLUhhQ,"The media doesn&#39;t have the guts to call it what it was, because then they&#39;d have to have a very uncomfortable conversation. The story can only be &quot;What was that, lol, I&#39;m confused&quot; because they have absolutely no idea how to proceed after &quot;it was exactly what it looked like&quot; and ask what&#39;s next.",332,54,Negative,-0.379,Positive,0.05000000000000001,NEGATIVE,0.811208188533783
DW,UCaHjSryAsmjYV7uRR1w1hpA,"It 2025 already, you guys still judge a man by a gesture. This is so funny to watch those lefties running out of ideas 😂.",121,25,Positive,0.5777,Positive,0.25,NEGATIVE,0.6123406887054443
DW,UCpgmdtE_LHYckkhkDewO3qg,Heil Musk,9,2,Neutral,0.0,Neutral,0.0,NEUTRAL,0.8094995021820068
DW,UCJ07DDltgDnxNYN6NzN7RFQ,Yes it was a siege heil not once but twice. He is too smart and too calculated to not know exactly what he was doing. True colors showing or Elon trolling are the only true options here,185,37,Positive,0.9153,Positive,0.23285714285714282,NEUTRAL,0.5487032532691956
DW,UCZr5RHmaCvueYdarilsqZWw,As a man thinketh so is he. I saw a man totally emotional. Giving his heart to this new era coming. Positivity making America great again. He went on to say he gives his heart to america and will work his a... Off for us. He wants great for our country. It time!❤ His energy is positive.,287,57,Positive,0.9685,Positive,0.3606060606060606,POSITIVE,0.9488534331321716
DW,UCCnzpSufT_ozoY7c-8Vp3fg,All good people know not to ever do anything that would even slightly resemble that movement. It’s ingrained in our good brains,127,22,Positive,0.7003,Positive,0.41111111111111115,NEUTRAL,0.5365085005760193
DW,UC5IdIj3wxrJVBGVdxsKY7YQ,🤡🤡media,7,1,Neutral,0.0,Neutral,0.0,NEGATIVE,0.8439441919326782
DW,UCx695hoo860gwSPrJzd9vjw,Stop lying and gaslighting your audience 🤨,42,7,Negative,-0.6808,Neutral,0.0,NEGATIVE,0.9030216336250305
DW,UCsi4HQfSR4DAg-SAeFnKiiA,Elon is coming to Germany,25,5,Neutral,0.0,Neutral,0.0,NEUTRAL,0.9022694826126099
DW,UConzIs-kWwvnMb81zZCvMBg,Stop buying teslas stop using twitter (sorry X🙄),48,8,Negative,-0.5267,Negative,-0.5,NEGATIVE,0.6931374669075012
DW,UCkCel4XLQlWW426LN49jCvQ,it&#39;s a roman salute,23,4,Neutral,0.0,Neutral,0.0,NEUTRAL,0.7226919531822205
DW,UCaeiHF_pf4Vfs867RjoCOBw,Just call it the &quot;Oligarch Salute&quot; 😂,46,7,Neutral,0.0,Neutral,0.0,NEUTRAL,0.5209853053092957
DW,UCNpUcI2UvkMYcpN-iSBJy3w,Oh my God. He was so open about the salute. And the media is going to ignore.,77,17,Negative,-0.1027,Neutral,0.0,NEUTRAL,0.4325540065765381
DW,UCZtYOKNI39tyNhfGIHHP67w,oh please!! the guy is an awkward genious... he was saying&quot; I thank you from my heart!! he was sending thanks from his heart. it wasnt planned.<br>hes the most awkward guy ever socially. <br>he is far right because far left has destroyed the world.,253,44,Positive,0.5374,Negative,-0.03538359788359789,NEGATIVE,0.8522533774375916
DW,UCdv3iRDo8DQbS4CxCHs_EWQ,I don&#39;t want a ticket to Mars all the movies paint Mars unfriendly..and yeah i don&#39;t want a ticket to submission to Islam either! Hmm,141,25,Positive,0.4753,Neutral,0.0,NEGATIVE,0.9146431684494019
DW,UCTZFR6zt1922TBIt9R_ZtZQ,He is also in the autism spectrum.  That lends itself to social awkwardness.  So in effect people are drawing attention to his challenges and making them out to be something that they&#39;re not.,195,33,Negative,-0.1027,Positive,0.03333333333333333,NEGATIVE,0.7652016282081604
DW,UCOwytkCLhKqBmMYcq4eTdQw,The fun part is he is not even aryan,36,9,Positive,0.5106,Positive,0.3,POSITIVE,0.6902048587799072
DW,UC-J4vaMFltL8VtNTC7lcO-w,"There is a saying, you can piss in a pool but it really matters if you are doing it from inside the pool or from the side of it. Looks like DW not able to recognise the difference...... that&#39;s why he is doing it from the side of the pool.",242,50,Positive,0.4569,Negative,-0.024999999999999994,NEGATIVE,0.505021870136261
DW,UCdv3iRDo8DQbS4CxCHs_EWQ,Could of been a spacex salute to ship to Mars.,46,10,Neutral,0.0,Neutral,0.0,NEUTRAL,0.7496823668479919
DW,UCljUaQQtfaRWh0LmZKm8CZw,Why is the Quebec Flag flying at no-man&#39;s land?,51,9,Neutral,0.0,Neutral,0.0,NEGATIVE,0.49471235275268555
DW,UCdv3iRDo8DQbS4CxCHs_EWQ,Hes odd it could have been a heart pump love gesture,52,11,Positive,0.4404,Positive,0.16666666666666669,NEUTRAL,0.6664466261863708
DW,UCg4FHlfAgn7oqls--ynoFbg,Wife walks in on her husband having sex with another woman and he says it&#39;s not what you think! You going to believe ME or your lying eyes?? SMH,148,29,Negative,-0.7955,Neutral,0.0,NEGATIVE,0.8758323788642883
DW,UCmrlqKSabSra1EKAxfYU9zw,"Originally an ancient Roman salute to show respect or tribute to someone. Which is what all salutes are, by definition.",119,20,Positive,0.4767,Positive,0.375,NEUTRAL,0.7026791572570801
DW,UCHxnMvSpUmicMvCyS84ANIw,"Salute or not, it was used than just like now to cover other things with promise of the... <br>President Donald Trump has rescinded former President Joe Biden&#39;s executive order 14087, which was put in place to lower the cost of prescription drugs for Americans.",265,44,Positive,0.3818,Negative,-0.0625,NEUTRAL,0.7484023571014404
DW,UC6TA4IJI4eJhwiL4XS6qpWA,Y’all are silly,15,3,Neutral,0.0258,Negative,-0.5,NEGATIVE,0.8846107721328735
DW,UCqr4j6kByOllnh5xrlXfpnA,"He’s on 4K video, like come on now",34,8,Positive,0.3612,Neutral,0.0,NEUTRAL,0.6657885313034058
DW,UC8xdQBHGKMS3LMxtVWlY5dQ,As a conservative I can’t lie. That was way too sus 😂,53,12,Neutral,0.0,Neutral,0.0,NEGATIVE,0.8432274460792542
DW,UCE2hZ7v-FrAHYcBh2khHaLw,"America has gone dark , they gave the orange the code to the bombs. This man in charge of the internet , it&#39;s going to get darker.",134,27,Neutral,0.0,Negative,-0.15,NEGATIVE,0.9057011008262634
DW,UCWdE-t93iUUWybaYaMmdMKA,"Keep debating - Your kin in the U.S. is now critical of any wrongdoings, with extreme care, and fear. RETRIBUTION is the name of the game, and legal and financial pain, is what you pay.",185,35,Negative,-0.6705,Negative,-0.065,NEGATIVE,0.6652426719665527
DW,UCm4HNEVnQB96RBftBkCUMWw,No he touched his heart and threw out his hand to send love to the people. Stop with the freaking lies.,103,21,Negative,-0.1531,Positive,0.5,NEGATIVE,0.8620997071266174
DW,UCpbYMXcGplQ9ACsNZxR0XHw,"Euphemism sucks, right, media?",30,4,Negative,-0.3612,Negative,-0.007142857142857145,NEGATIVE,0.9577533006668091
DW,UCZ_bp9MyIdKIQ4-WW58QzNQ,"It&#39;s a rocket flying off to mass, only the geeks get it",59,12,Negative,-0.1027,Neutral,0.0,NEUTRAL,0.5570449233055115
DW,UCM3vQ7w9weWS3lJc_SgGk1g,There was a reason why trump got saved from assinations and death didn’t happen can’t say GOD isn’t real now can you,116,22,Positive,0.186,Positive,0.2,NEUTRAL,0.5359767079353333
DW,UCz61A4bnXddkQtg3rJlIysA,Is everyone just going to ignore the fact that he said my heart goes out to you then did the gesture?,101,21,Negative,-0.3612,Neutral,0.0,NEUTRAL,0.633597195148468
